transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN0895,CUST895,PROJ05,UNIT0895,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0896,CUST896,PROJ01,UNIT0896,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0897,CUST897,PROJ02,UNIT0897,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0898,CUST898,PROJ03,UNIT0898,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0899,CUST899,PROJ04,UNIT0899,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0900,CUST900,PROJ05,UNIT0900,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0901,CUST901,PROJ01,UNIT0901,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-15,2026-09-22
TXN0902,CUST902,PROJ02,UNIT0902,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-15,2026-09-22
TXN0903,CUST903,PROJ03,UNIT0903,7500000.0,0.0,8500000.0,0.0,1000000.0,182,2026-09-15,2027-03-16
TXN0904,CUST904,PROJ04,UNIT0904,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-15,2026-09-22
TXN0905,CUST905,PROJ05,UNIT0905,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-16,2026-09-23
TXN0906,CUST906,PROJ01,UNIT0906,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-16,2026-09-23
TXN0907,CUST907,PROJ02,UNIT0907,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-16,2026-09-23
TXN0908,CUST908,PROJ03,UNIT0908,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-16,2026-09-23
TXN0909,CUST909,PROJ04,UNIT0909,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-17,2026-09-24
TXN0910,CUST910,PROJ05,UNIT0910,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-17,2026-09-24
TXN0911,CUST911,PROJ01,UNIT0911,5000000.0,0.0,5000000.0,0.0,0.0,182,2026-09-17,2027-03-18
TXN0912,CUST912,PROJ02,UNIT0912,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-17,2026-09-24
TXN0913,CUST913,PROJ03,UNIT0913,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-18,2026-09-25
TXN0914,CUST914,PROJ04,UNIT0914,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-18,2026-09-25
TXN0915,CUST915,PROJ05,UNIT0915,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-18,2026-09-25
TXN0916,CUST916,PROJ01,UNIT0916,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-18,2026-09-25
TXN0917,CUST917,PROJ02,UNIT0917,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0918,CUST918,PROJ03,UNIT0918,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0919,CUST919,PROJ04,UNIT0919,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0920,CUST920,PROJ05,UNIT0920,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0921,CUST921,PROJ01,UNIT0921,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0922,CUST922,PROJ02,UNIT0922,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0923,CUST923,PROJ03,UNIT0923,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0924,CUST924,PROJ04,UNIT0924,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0925,CUST925,PROJ05,UNIT0925,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0926,CUST926,PROJ01,UNIT0926,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0927,CUST927,PROJ02,UNIT0927,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0928,CUST928,PROJ03,UNIT0928,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-21,2026-09-28
TXN0929,CUST929,PROJ04,UNIT0929,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-22,2026-09-29
TXN0930,CUST930,PROJ05,UNIT0930,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-22,2026-09-29
TXN0931,CUST931,PROJ01,UNIT0931,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-22,2026-09-29
TXN0932,CUST932,PROJ02,UNIT0932,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-22,2026-09-29
TXN0933,CUST933,PROJ03,UNIT0933,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-23,2026-09-30
TXN0934,CUST934,PROJ04,UNIT0934,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-23,2026-09-30
TXN0935,CUST935,PROJ05,UNIT0935,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-23,2026-09-30
TXN0936,CUST936,PROJ01,UNIT0936,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-23,2026-09-30
TXN0937,CUST937,PROJ02,UNIT0937,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-24,2026-10-01
TXN0938,CUST938,PROJ03,UNIT0938,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-24,2026-10-01
TXN0939,CUST939,PROJ04,UNIT0939,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-24,2026-10-01
TXN0940,CUST940,PROJ05,UNIT0940,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-24,2026-10-01
TXN0941,CUST941,PROJ01,UNIT0941,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0942,CUST942,PROJ02,UNIT0942,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0943,CUST943,PROJ03,UNIT0943,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0944,CUST944,PROJ04,UNIT0944,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0945,CUST945,PROJ05,UNIT0945,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0946,CUST946,PROJ01,UNIT0946,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0947,CUST947,PROJ02,UNIT0947,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0948,CUST948,PROJ03,UNIT0948,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0949,CUST949,PROJ04,UNIT0949,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0950,CUST950,PROJ05,UNIT0950,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0951,CUST951,PROJ01,UNIT0951,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0952,CUST952,PROJ02,UNIT0952,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0953,CUST953,PROJ03,UNIT0953,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0954,CUST954,PROJ04,UNIT0954,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0955,CUST955,PROJ05,UNIT0955,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0956,CUST956,PROJ01,UNIT0956,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-28,2026-10-05
TXN0957,CUST957,PROJ02,UNIT0957,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-29,2026-10-06
TXN0958,CUST958,PROJ03,UNIT0958,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-29,2026-10-06
TXN0959,CUST959,PROJ04,UNIT0959,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-29,2026-10-06
TXN0960,CUST960,PROJ05,UNIT0960,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-29,2026-10-06
TXN0961,CUST961,PROJ01,UNIT0961,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-30,2026-10-07
TXN0962,CUST962,PROJ02,UNIT0962,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-30,2026-10-07
TXN0963,CUST963,PROJ03,UNIT0963,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-30,2026-10-07
TXN0964,CUST964,PROJ04,UNIT0964,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-30,2026-10-07
TXN0965,CUST965,PROJ05,UNIT0965,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-01,2026-10-08
TXN0966,CUST966,PROJ01,UNIT0966,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-01,2026-10-08
TXN0967,CUST967,PROJ02,UNIT0967,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-01,2026-10-08
TXN0968,CUST968,PROJ03,UNIT0968,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-01,2026-10-08
TXN0969,CUST969,PROJ04,UNIT0969,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0970,CUST970,PROJ05,UNIT0970,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0971,CUST971,PROJ01,UNIT0971,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0972,CUST972,PROJ02,UNIT0972,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0973,CUST973,PROJ03,UNIT0973,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0974,CUST974,PROJ04,UNIT0974,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0975,CUST975,PROJ05,UNIT0975,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0976,CUST976,PROJ01,UNIT0976,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0977,CUST977,PROJ02,UNIT0977,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0978,CUST978,PROJ03,UNIT0978,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-10-05,2027-04-05
TXN0979,CUST979,PROJ04,UNIT0979,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0980,CUST980,PROJ05,UNIT0980,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0981,CUST981,PROJ01,UNIT0981,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0982,CUST982,PROJ02,UNIT0982,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-05,2026-10-12
TXN0983,CUST983,PROJ03,UNIT0983,5000000.0,0.0,5000000.0,0.0,0.0,182,2026-10-05,2027-04-05
TXN0984,CUST984,PROJ04,UNIT0984,5000000.0,0.0,5000000.0,0.0,0.0,182,2026-10-05,2027-04-05
TXN0985,CUST985,PROJ05,UNIT0985,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-06,2026-10-13
TXN0986,CUST986,PROJ01,UNIT0986,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-06,2026-10-13
TXN0987,CUST987,PROJ02,UNIT0987,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-06,2026-10-13
TXN0988,CUST988,PROJ03,UNIT0988,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-10-06,2027-04-06
TXN0989,CUST989,PROJ04,UNIT0989,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-07,2026-10-14
TXN0990,CUST990,PROJ05,UNIT0990,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-07,2026-10-14
TXN0991,CUST991,PROJ01,UNIT0991,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-07,2026-10-14
TXN0992,CUST992,PROJ02,UNIT0992,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-07,2026-10-14
TXN0993,CUST993,PROJ03,UNIT0993,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-08,2026-10-15
TXN0994,CUST994,PROJ04,UNIT0994,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-08,2026-10-15
TXN0995,CUST995,PROJ05,UNIT0995,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-08,2026-10-15
TXN0996,CUST996,PROJ01,UNIT0996,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-08,2026-10-15
TXN0997,CUST997,PROJ02,UNIT0997,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-09,2026-10-16
TXN0998,CUST998,PROJ03,UNIT0998,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-09,2026-10-16
TXN0999,CUST999,PROJ04,UNIT0999,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-09,2026-10-16
TXN1000,CUST1000,PROJ05,UNIT1000,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-09,2026-10-16
TXN1001,CUST1001,PROJ01,UNIT1001,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1002,CUST1002,PROJ02,UNIT1002,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1003,CUST1003,PROJ03,UNIT1003,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1004,CUST1004,PROJ04,UNIT1004,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1005,CUST1005,PROJ05,UNIT1005,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1006,CUST1006,PROJ01,UNIT1006,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1007,CUST1007,PROJ02,UNIT1007,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1008,CUST1008,PROJ03,UNIT1008,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1009,CUST1009,PROJ04,UNIT1009,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1010,CUST1010,PROJ05,UNIT1010,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1011,CUST1011,PROJ01,UNIT1011,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1012,CUST1012,PROJ02,UNIT1012,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-12,2026-10-19
TXN1013,CUST1013,PROJ03,UNIT1013,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-13,2026-10-20
TXN1014,CUST1014,PROJ04,UNIT1014,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-13,2026-10-20
TXN1015,CUST1015,PROJ05,UNIT1015,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-13,2026-10-20
TXN1016,CUST1016,PROJ01,UNIT1016,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-13,2026-10-20
TXN1017,CUST1017,PROJ02,UNIT1017,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-14,2026-10-21
TXN1018,CUST1018,PROJ03,UNIT1018,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-14,2026-10-21
TXN1019,CUST1019,PROJ04,UNIT1019,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-14,2026-10-21
TXN1020,CUST1020,PROJ05,UNIT1020,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-14,2026-10-21
TXN1021,CUST1021,PROJ01,UNIT1021,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-15,2026-10-22
TXN1022,CUST1022,PROJ02,UNIT1022,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-15,2026-10-22
TXN1023,CUST1023,PROJ03,UNIT1023,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-15,2026-10-22
TXN1024,CUST1024,PROJ04,UNIT1024,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-15,2026-10-22
TXN1025,CUST1025,PROJ05,UNIT1025,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-16,2026-10-23
TXN1026,CUST1026,PROJ01,UNIT1026,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-16,2026-10-23
TXN1027,CUST1027,PROJ02,UNIT1027,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-16,2026-10-23
TXN1028,CUST1028,PROJ03,UNIT1028,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-16,2026-10-23
TXN1029,CUST1029,PROJ04,UNIT1029,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1030,CUST1030,PROJ05,UNIT1030,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1031,CUST1031,PROJ01,UNIT1031,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1032,CUST1032,PROJ02,UNIT1032,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1033,CUST1033,PROJ03,UNIT1033,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1034,CUST1034,PROJ04,UNIT1034,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1035,CUST1035,PROJ05,UNIT1035,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1036,CUST1036,PROJ01,UNIT1036,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1037,CUST1037,PROJ02,UNIT1037,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1038,CUST1038,PROJ03,UNIT1038,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1039,CUST1039,PROJ04,UNIT1039,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1040,CUST1040,PROJ05,UNIT1040,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-19,2026-10-26
TXN1041,CUST1041,PROJ01,UNIT1041,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-20,2026-10-27
TXN1042,CUST1042,PROJ02,UNIT1042,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-20,2026-10-27
TXN1043,CUST1043,PROJ03,UNIT1043,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-20,2026-10-27
TXN1044,CUST1044,PROJ04,UNIT1044,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-20,2026-10-27
TXN1045,CUST1045,PROJ05,UNIT1045,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-21,2026-10-28
TXN1046,CUST1046,PROJ01,UNIT1046,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-21,2026-10-28
TXN1047,CUST1047,PROJ02,UNIT1047,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-21,2026-10-28
TXN1048,CUST1048,PROJ03,UNIT1048,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-21,2026-10-28
TXN1049,CUST1049,PROJ04,UNIT1049,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-22,2026-10-29
TXN1050,CUST1050,PROJ05,UNIT1050,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-22,2026-10-29
TXN1051,CUST1051,PROJ01,UNIT1051,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-22,2026-10-29
TXN1052,CUST1052,PROJ02,UNIT1052,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-22,2026-10-29
TXN1053,CUST1053,PROJ03,UNIT1053,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-23,2026-10-30
TXN1054,CUST1054,PROJ04,UNIT1054,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-23,2026-10-30
TXN1055,CUST1055,PROJ05,UNIT1055,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-10-23,2027-04-23
TXN1056,CUST1056,PROJ01,UNIT1056,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-23,2026-10-30
TXN1057,CUST1057,PROJ02,UNIT1057,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1058,CUST1058,PROJ03,UNIT1058,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1059,CUST1059,PROJ04,UNIT1059,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1060,CUST1060,PROJ05,UNIT1060,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1061,CUST1061,PROJ01,UNIT1061,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1062,CUST1062,PROJ02,UNIT1062,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1063,CUST1063,PROJ03,UNIT1063,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1064,CUST1064,PROJ04,UNIT1064,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1065,CUST1065,PROJ05,UNIT1065,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1066,CUST1066,PROJ01,UNIT1066,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1067,CUST1067,PROJ02,UNIT1067,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1068,CUST1068,PROJ03,UNIT1068,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-26,2026-11-02
TXN1069,CUST1069,PROJ04,UNIT1069,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-27,2026-11-03
TXN1070,CUST1070,PROJ05,UNIT1070,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-27,2026-11-03
TXN1071,CUST1071,PROJ01,UNIT1071,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-27,2026-11-03
TXN1072,CUST1072,PROJ02,UNIT1072,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-27,2026-11-03
TXN1073,CUST1073,PROJ03,UNIT1073,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-28,2026-11-04
TXN1074,CUST1074,PROJ04,UNIT1074,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-28,2026-11-04
TXN1075,CUST1075,PROJ05,UNIT1075,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-28,2026-11-04
TXN1076,CUST1076,PROJ01,UNIT1076,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-28,2026-11-04
TXN1077,CUST1077,PROJ02,UNIT1077,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-29,2026-11-05
TXN1078,CUST1078,PROJ03,UNIT1078,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-29,2026-11-05
TXN1079,CUST1079,PROJ04,UNIT1079,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-29,2026-11-05
TXN1080,CUST1080,PROJ05,UNIT1080,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-29,2026-11-05
TXN1081,CUST1081,PROJ01,UNIT1081,120000.0,120000.0,0.0,0.0,0.0,7,2026-10-30,2026-11-06
TXN1082,CUST1082,PROJ02,UNIT1082,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-30,2026-11-06
TXN1083,CUST1083,PROJ03,UNIT1083,100000.0,100000.0,0.0,0.0,0.0,7,2026-10-30,2026-11-06
TXN1084,CUST1084,PROJ04,UNIT1084,80000.0,80000.0,0.0,0.0,0.0,7,2026-10-30,2026-11-06
TXN1085,CUST1085,PROJ05,UNIT1085,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1086,CUST1086,PROJ01,UNIT1086,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1087,CUST1087,PROJ02,UNIT1087,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1088,CUST1088,PROJ03,UNIT1088,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-11-02,2027-05-03
TXN1089,CUST1089,PROJ04,UNIT1089,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1090,CUST1090,PROJ05,UNIT1090,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1091,CUST1091,PROJ01,UNIT1091,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1092,CUST1092,PROJ02,UNIT1092,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1093,CUST1093,PROJ03,UNIT1093,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1094,CUST1094,PROJ04,UNIT1094,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1095,CUST1095,PROJ05,UNIT1095,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1096,CUST1096,PROJ01,UNIT1096,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-02,2026-11-09
TXN1097,CUST1097,PROJ02,UNIT1097,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-03,2026-11-10
TXN1098,CUST1098,PROJ03,UNIT1098,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-03,2026-11-10
TXN1099,CUST1099,PROJ04,UNIT1099,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-03,2026-11-10
TXN1100,CUST1100,PROJ05,UNIT1100,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-03,2026-11-10
TXN1101,CUST1101,PROJ01,UNIT1101,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-04,2026-11-11
TXN1102,CUST1102,PROJ02,UNIT1102,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-04,2026-11-11
TXN1103,CUST1103,PROJ03,UNIT1103,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-04,2026-11-11
TXN1104,CUST1104,PROJ04,UNIT1104,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-04,2026-11-11
TXN1105,CUST1105,PROJ05,UNIT1105,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-05,2026-11-12
TXN1106,CUST1106,PROJ01,UNIT1106,5000000.0,0.0,5000000.0,0.0,0.0,182,2026-11-05,2027-05-06
TXN1107,CUST1107,PROJ02,UNIT1107,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-05,2026-11-12
TXN1108,CUST1108,PROJ03,UNIT1108,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-05,2026-11-12
TXN1109,CUST1109,PROJ04,UNIT1109,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-06,2026-11-13
TXN1110,CUST1110,PROJ05,UNIT1110,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-06,2026-11-13
TXN1111,CUST1111,PROJ01,UNIT1111,100000.0,100000.0,0.0,0.0,0.0,7,2026-11-06,2026-11-13
TXN1112,CUST1112,PROJ02,UNIT1112,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-06,2026-11-13
TXN1113,CUST1113,PROJ03,UNIT1113,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-09,2026-11-16
TXN1114,CUST1114,PROJ04,UNIT1114,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-09,2026-11-16
TXN1115,CUST1115,PROJ05,UNIT1115,120000.0,120000.0,0.0,0.0,0.0,7,2026-11-09,2026-11-16
TXN1116,CUST1116,PROJ01,UNIT1116,80000.0,80000.0,0.0,0.0,0.0,7,2026-11-09,2026-11-16
